customer_id,stock_code,quantity,price,country,customer_age,gender,customer_segment,marketing_channel,category,subcategory,discount_applied,payment_method,delivery_time_days,churn_flag
1905,84836,12,1.25,United Kingdom,26,Female,New,Referral,Stationery,Art,no,Bank Transfer,7,churned
1906,22890,6,7.5,United Kingdom,23,Female,New,Email,Stationery,Books,no,Cash,1,active
1907,21527,12,6.95,United Kingdom,56,Female,New,Referral,Kitchen,Storage,no,Cash,8,churned
1908,Other,4,7.5,United Kingdom,55,Female,New,Referral,Toys,Puzzles,no,Cash,6,active
1909,22649,24,4.25,United Kingdom,38,Male,New,Organic,Toys,Outdoor,no,PayPal,9,churned
1910,22644,27,1.25,United Kingdom,58,Male,VIP,Ads,Kitchen,Appliances,no,Cash,6,active
1911,22646,27,1.25,United Kingdom,43,Female,Regular,Email,Clothing,Women,no,Credit Card,5,churned
1912,21232,27,1.06,United Kingdom,20,Female,VIP,Ads,Toys,Outdoor,no,Credit Card,2,churned
1913,21231,27,1.06,United Kingdom,33,Male,New,Ads,Electronics,Accessories,no,PayPal,8,churned
1914,Other,27,2.1,United Kingdom,49,Female,Regular,Ads,Stationery,Art,no,PayPal,3,active
1915,Other,10,6.75,United Kingdom,77,Female,New,Email,Stationery,Art,no,Bank Transfer,9,active
1916,22943,8,4.95,United Kingdom,71,Male,VIP,Email,Stationery,Pens,yes,PayPal,7,churned
1917,22941,8,7.5,United Kingdom,51,Male,New,Email,Stationery,Art,no,Bank Transfer,9,churned
1918,22942,8,7.5,United Kingdom,31,Female,VIP,Organic,Toys,Puzzles,no,Cash,3,active
1919,22780,12,4.25,United Kingdom,69,Male,Regular,Email,Kitchen,Storage,no,PayPal,2,churned
1920,22779,12,4.25,United Kingdom,35,Male,New,Organic,Toys,Puzzles,no,PayPal,4,churned
1921,21754,12,5.95,United Kingdom,22,Male,New,Organic,Kitchen,Utensils,no,PayPal,5,active
1922,22086,27,2.55,United Kingdom,19,Male,VIP,Ads,Stationery,Art,yes,Credit Card,1,churned
1923,22752,2,7.5,United Kingdom,59,Female,VIP,Email,Toys,Outdoor,no,Credit Card,7,active
1924,Other,27,0.42,United Kingdom,78,Female,VIP,Ads,Stationery,Art,no,Bank Transfer,8,churned
1925,22154,27,0.42,United Kingdom,74,Female,Regular,Referral,Stationery,Art,no,PayPal,4,churned
1926,21755,18,5.45,United Kingdom,66,Female,New,Organic,Home Decor,Decor,yes,Cash,3,churned
1927,Other,5,3.95,United Kingdom,58,Female,Regular,Organic,Electronics,Accessories,no,Cash,6,active
1928,84946,12,1.25,United Kingdom,50,Male,Regular,Referral,Toys,Puzzles,no,Bank Transfer,6,churned
1929,Other,27,2.55,United Kingdom,35,Male,VIP,Ads,Electronics,Accessories,no,Credit Card,2,churned
1930,21824,24,1.45,United Kingdom,79,Male,Regular,Email,Electronics,Gadgets,yes,Credit Card,5,active
1931,85039A,27,0.42,United Kingdom,74,Female,New,Ads,Electronics,Cables,no,Cash,3,churned
1932,35400,2,7.5,United Kingdom,42,Female,Regular,Referral,Home Decor,Lights,no,Bank Transfer,3,churned
1933,21535,6,2.55,United Kingdom,34,Female,Regular,Ads,Home Decor,Frames,no,Cash,2,active
1934,21115,2,6.75,United Kingdom,50,Male,Regular,Organic,Home Decor,Lights,no,Bank Transfer,7,churned
1935,85152,12,2.1,United Kingdom,74,Female,Regular,Organic,Kitchen,Storage,no,Cash,9,churned
1936,21174,12,1.95,United Kingdom,34,Female,Regular,Organic,Home Decor,Decor,no,Cash,1,churned
1937,Other,16,0.42,United Kingdom,19,Female,VIP,Ads,Stationery,Books,no,Bank Transfer,9,churned
1938,22692,2,7.5,United Kingdom,43,Female,Regular,Organic,Kitchen,Utensils,no,Bank Transfer,8,churned
1939,48187,2,7.5,United Kingdom,29,Male,New,Email,Kitchen,Utensils,no,Bank Transfer,7,churned
1940,48184,2,7.5,United Kingdom,60,Female,New,Ads,Home Decor,Lights,yes,Credit Card,5,churned
1941,21868,24,1.25,United Kingdom,27,Male,New,Referral,Kitchen,Utensils,no,Credit Card,8,churned
1942,22296,24,1.65,United Kingdom,51,Male,New,Referral,Electronics,Gadgets,no,Bank Transfer,5,churned
1943,22297,24,1.25,United Kingdom,78,Female,VIP,Referral,Home Decor,Decor,no,Bank Transfer,8,churned
1944,82483,4,5.95,United Kingdom,19,Female,New,Organic,Clothing,Men,no,Bank Transfer,3,active
1945,82486,6,7.5,United Kingdom,66,Male,VIP,Ads,Electronics,Gadgets,no,Credit Card,8,active
1946,21731,12,1.65,Sweden,74,Female,New,Referral,Electronics,Cables,yes,PayPal,1,churned
1947,22646,12,1.45,Sweden,46,Male,VIP,Organic,Toys,Kids,no,PayPal,4,churned
1948,Other,8,1.65,Sweden,69,Female,Regular,Organic,Clothing,Men,no,Credit Card,2,active
1949,Other,12,1.45,Sweden,46,Male,New,Email,Home Decor,Lights,yes,PayPal,1,active
1950,Other,3,4.95,Sweden,38,Female,Regular,Referral,Clothing,Women,no,PayPal,8,churned
1951,Other,6,2.95,Sweden,67,Male,New,Email,Electronics,Accessories,no,Cash,8,churned
1952,Other,6,2.95,Sweden,25,Female,VIP,Email,Electronics,Cables,no,Credit Card,2,churned
1953,Other,6,2.95,Sweden,44,Male,VIP,Ads,Electronics,Gadgets,no,PayPal,2,active
1954,84945,12,0.85,Sweden,74,Female,New,Organic,Toys,Puzzles,no,PayPal,9,active
1955,84971S,24,0.85,Sweden,64,Male,Regular,Ads,Home Decor,Frames,no,Cash,4,churned
1956,Other,6,2.95,Sweden,39,Male,New,Ads,Electronics,Cables,no,PayPal,2,active
1957,22151,24,0.42,Sweden,52,Male,VIP,Organic,Electronics,Accessories,yes,Bank Transfer,9,active
1958,Other,24,0.42,Sweden,23,Female,VIP,Email,Electronics,Gadgets,no,Cash,9,churned
1959,22593,12,0.85,Sweden,27,Male,Regular,Referral,Toys,Outdoor,no,Bank Transfer,4,active
1960,22594,12,0.85,Sweden,32,Female,VIP,Organic,Stationery,Pens,no,PayPal,3,churned
1961,22595,12,0.85,Sweden,45,Male,New,Ads,Stationery,Books,no,Bank Transfer,3,churned
1962,22600,12,0.85,Sweden,40,Female,New,Organic,Toys,Puzzles,no,Credit Card,7,active
1963,22602,12,0.85,Sweden,25,Female,VIP,Ads,Stationery,Art,no,Bank Transfer,5,churned
1964,22603,12,0.85,Sweden,60,Female,New,Email,Clothing,Men,no,Cash,3,churned
1965,22577,12,0.85,Sweden,69,Male,New,Email,Kitchen,Appliances,no,Bank Transfer,5,churned
1966,22578,12,0.85,Sweden,39,Male,VIP,Email,Clothing,Kids,yes,PayPal,1,churned
1967,22597,12,0.85,Sweden,76,Male,New,Referral,Home Decor,Frames,no,PayPal,3,churned
1968,22599,12,0.85,Sweden,74,Female,New,Email,Toys,Outdoor,no,PayPal,1,churned
1969,Other,12,0.85,Sweden,34,Female,New,Organic,Kitchen,Appliances,no,Cash,2,churned
1970,22571,12,0.85,Sweden,58,Male,VIP,Ads,Clothing,Women,yes,PayPal,8,churned
1971,84832,12,0.85,Sweden,35,Male,VIP,Email,Toys,Outdoor,no,Bank Transfer,1,churned
1972,84836,12,1.25,Sweden,38,Male,Regular,Email,Kitchen,Appliances,no,Bank Transfer,9,active
1973,85132B,1,7.5,Sweden,47,Female,Regular,Email,Kitchen,Appliances,no,Credit Card,1,churned
1974,85123A,6,2.95,Sweden,46,Male,Regular,Email,Kitchen,Appliances,no,Bank Transfer,6,churned
1975,84970L,12,0.95,Sweden,18,Male,New,Ads,Clothing,Women,no,Credit Card,6,active
1976,Other,12,0.85,Sweden,74,Female,Regular,Organic,Stationery,Art,no,PayPal,7,churned
1977,21488,4,3.95,Sweden,52,Male,VIP,Ads,Kitchen,Appliances,no,PayPal,9,active
1978,84029G,4,3.75,Sweden,56,Male,VIP,Email,Toys,Puzzles,yes,Cash,5,churned
1979,Other,12,1.65,Sweden,45,Male,Regular,Organic,Clothing,Women,no,Credit Card,5,churned
1980,35832,12,2.95,Sweden,22,Female,New,Organic,Home Decor,Lights,no,Cash,6,active
1981,22580,3,5.95,Sweden,40,Female,Regular,Email,Toys,Outdoor,no,Bank Transfer,5,active
1982,20846,12,1.25,Sweden,32,Male,New,Email,Kitchen,Utensils,no,Cash,9,active
1983,Other,3,5.95,Sweden,48,Male,New,Referral,Clothing,Kids,no,PayPal,8,churned
1984,Other,12,1.49,Sweden,71,Male,VIP,Organic,Toys,Outdoor,no,Bank Transfer,4,active
1985,22488,12,1.65,Sweden,72,Female,Regular,Organic,Kitchen,Utensils,no,PayPal,8,churned
1986,Other,12,1.65,Sweden,42,Male,New,Referral,Clothing,Men,no,Cash,3,churned
1987,22470,6,2.95,Sweden,38,Male,VIP,Referral,Kitchen,Utensils,yes,Cash,4,churned
1988,POST,3,7.5,Sweden,35,Male,VIP,Referral,Clothing,Men,no,Credit Card,9,churned
1989,22551,12,1.65,Italy,32,Male,New,Email,Home Decor,Frames,no,Credit Card,2,active
1990,22634,2,7.5,Italy,53,Male,Regular,Referral,Clothing,Women,no,Credit Card,7,active
1991,Other,5,2.1,Italy,51,Female,New,Ads,Electronics,Gadgets,no,Cash,4,active
1992,20725,10,1.65,Italy,49,Male,Regular,Email,Stationery,Books,no,PayPal,1,churned
1993,22382,10,1.65,Italy,73,Male,New,Email,Stationery,Books,no,Cash,6,active
1994,22752,4,7.5,Italy,45,Female,VIP,Ads,Clothing,Kids,no,Credit Card,6,churned
1995,Other,4,7.5,Italy,23,Male,New,Email,Electronics,Cables,no,Credit Card,2,active
1996,21890,6,2.95,Italy,55,Female,New,Organic,Home Decor,Decor,no,Cash,5,active
1997,22620,12,1.25,Italy,44,Female,New,Ads,Toys,Outdoor,no,Credit Card,4,churned
1998,22300,6,2.55,Italy,39,Female,New,Email,Kitchen,Storage,no,PayPal,4,churned
1999,22301,6,2.55,Italy,20,Female,New,Email,Home Decor,Lights,no,Bank Transfer,7,churned
2000,Other,6,2.55,Italy,65,Female,New,Ads,Home Decor,Frames,no,Cash,9,churned
2001,22491,12,0.85,Italy,22,Female,Regular,Email,Stationery,Books,no,Credit Card,2,active
2002,22561,12,1.65,Italy,64,Male,VIP,Ads,Electronics,Cables,no,Bank Transfer,6,active
2003,Other,2,7.5,Italy,45,Male,New,Email,Stationery,Pens,no,Credit Card,2,churned
2004,22556,12,1.65,Italy,66,Male,New,Organic,Kitchen,Storage,yes,Cash,1,active
2005,Other,5,2.1,Italy,47,Female,VIP,Ads,Electronics,Cables,no,Credit Card,3,active
2006,22383,10,1.65,Italy,51,Female,VIP,Email,Toys,Puzzles,yes,PayPal,3,churned
2007,Other,6,2.95,Italy,75,Male,Regular,Email,Electronics,Gadgets,no,PayPal,4,churned
2008,Other,6,2.95,Italy,70,Female,Regular,Referral,Toys,Puzzles,no,Bank Transfer,7,churned
2009,22838,2,7.5,Italy,31,Female,Regular,Organic,Toys,Kids,no,PayPal,6,churned
2010,22842,2,6.75,Italy,36,Male,Regular,Email,Toys,Outdoor,no,Credit Card,1,churned
2011,22840,4,7.5,Italy,28,Female,New,Referral,Stationery,Art,yes,Bank Transfer,9,churned
2012,22070,6,3.75,Italy,54,Male,New,Email,Electronics,Gadgets,no,PayPal,9,churned
2013,22071,6,3.75,Italy,34,Female,VIP,Referral,Toys,Outdoor,no,Cash,9,churned
2014,22321,12,0.85,Italy,49,Male,VIP,Ads,Home Decor,Lights,yes,Credit Card,5,active
2015,22637,6,2.55,Italy,23,Female,VIP,Ads,Toys,Outdoor,no,Bank Transfer,5,churned
2016,Other,12,2.95,Italy,47,Female,New,Organic,Clothing,Women,no,Credit Card,2,churned
2017,Other,12,2.95,Italy,79,Female,VIP,Referral,Stationery,Books,no,PayPal,8,active
2018,84947,12,1.25,Italy,52,Male,VIP,Organic,Clothing,Kids,no,Cash,9,churned
2019,21098,12,1.25,Italy,40,Female,Regular,Ads,Kitchen,Appliances,no,Cash,1,active
2020,Other,2,7.5,Italy,20,Female,New,Organic,Electronics,Cables,yes,Credit Card,9,active
2021,35961,12,0.85,Italy,20,Female,New,Organic,Stationery,Art,no,Cash,8,churned
2022,22294,24,1.25,Italy,77,Male,Regular,Email,Toys,Kids,no,Credit Card,9,churned
2023,22113,4,3.75,Italy,68,Male,New,Ads,Clothing,Kids,no,Cash,9,active
2024,Other,3,4.95,Italy,42,Male,Regular,Organic,Home Decor,Frames,no,PayPal,8,churned
2025,Other,3,4.95,Italy,38,Male,New,Email,Toys,Outdoor,no,PayPal,6,churned
2026,21891,12,1.25,Italy,49,Female,VIP,Email,Kitchen,Appliances,no,PayPal,2,active
2027,22745,6,2.1,Italy,27,Male,VIP,Organic,Home Decor,Frames,no,PayPal,9,churned
2028,22748,6,2.1,Italy,37,Male,VIP,Ads,Kitchen,Utensils,no,Cash,9,active
2029,22553,12,1.65,Italy,52,Male,Regular,Email,Toys,Outdoor,no,Credit Card,4,active
2030,POST,6,7.5,Italy,57,Female,Regular,Email,Toys,Puzzles,no,Cash,6,churned
2031,22470,12,2.95,United Kingdom,29,Female,Regular,Referral,Kitchen,Storage,no,Bank Transfer,1,churned
2032,22296,24,1.65,United Kingdom,23,Male,VIP,Ads,Home Decor,Lights,no,Cash,9,active
2033,22297,24,1.25,United Kingdom,38,Female,Regular,Email,Stationery,Art,no,Cash,1,active
2034,82494L,6,2.95,United Kingdom,68,Female,Regular,Email,Home Decor,Decor,no,Bank Transfer,4,churned
2035,22173,8,2.95,United Kingdom,22,Female,Regular,Referral,Clothing,Kids,no,Bank Transfer,2,churned
2036,22189,20,3.95,United Kingdom,30,Female,New,Referral,Home Decor,Lights,no,Cash,9,churned
2037,15036,27,0.65,United Kingdom,31,Female,Regular,Organic,Electronics,Accessories,no,Bank Transfer,9,churned
2038,22580,9,5.95,Sweden,75,Female,VIP,Email,Stationery,Books,no,Bank Transfer,5,churned
2039,22551,12,1.65,Sweden,19,Male,New,Ads,Toys,Puzzles,no,Credit Card,1,churned
2040,22553,12,1.65,Sweden,45,Male,VIP,Email,Electronics,Gadgets,no,Cash,5,active
2041,22555,12,1.65,Sweden,58,Male,VIP,Ads,Stationery,Books,no,Cash,1,churned
2042,22556,12,1.65,Sweden,27,Male,VIP,Email,Stationery,Books,no,PayPal,7,churned
2043,22557,12,1.65,Sweden,75,Female,New,Referral,Home Decor,Decor,no,Cash,6,active
2044,22669,5,2.95,Sweden,33,Male,New,Ads,Stationery,Pens,no,Credit Card,6,churned
2045,Other,10,2.95,Sweden,28,Female,New,Referral,Kitchen,Storage,no,Credit Card,9,churned
2046,Other,20,0.85,Sweden,66,Male,Regular,Ads,Clothing,Women,no,Bank Transfer,9,churned
2047,Other,24,0.42,Sweden,55,Male,VIP,Ads,Home Decor,Lights,no,Cash,5,churned
2048,POST,1,7.5,Sweden,38,Male,VIP,Referral,Stationery,Art,yes,Cash,3,churned
2049,21239,8,0.85,Italy,77,Female,VIP,Referral,Stationery,Art,yes,Credit Card,7,churned
2050,Other,8,1.69,Italy,20,Female,New,Organic,Kitchen,Utensils,no,Cash,4,churned
2051,84997B,6,3.75,Italy,60,Female,VIP,Ads,Toys,Outdoor,no,Credit Card,9,churned
2052,84997C,12,3.75,Italy,36,Male,VIP,Organic,Electronics,Cables,no,Bank Transfer,7,churned
2053,84997D,12,3.75,Italy,60,Male,New,Email,Electronics,Cables,yes,Bank Transfer,8,churned
2054,Other,8,0.85,Italy,44,Male,Regular,Email,Stationery,Pens,no,Credit Card,5,churned
2055,Other,8,1.69,Italy,64,Male,VIP,Organic,Home Decor,Frames,yes,PayPal,4,active
2056,Other,8,1.25,Italy,69,Female,VIP,Email,Home Decor,Lights,no,Credit Card,9,active
2057,Other,8,1.25,Italy,22,Male,New,Ads,Kitchen,Appliances,no,Cash,1,active
2058,POST,1,7.5,Italy,47,Female,VIP,Ads,Electronics,Gadgets,no,Credit Card,5,churned
2059,22551,12,1.65,Italy,49,Female,Regular,Email,Stationery,Pens,no,Cash,1,churned
2060,22556,12,1.65,Italy,20,Male,New,Ads,Stationery,Art,no,Credit Card,9,active
2061,22356,10,0.85,Italy,44,Female,Regular,Organic,Kitchen,Utensils,no,PayPal,1,active
2062,Other,2,7.5,United Kingdom,46,Male,Regular,Organic,Stationery,Books,no,PayPal,5,churned
2063,22692,2,7.5,United Kingdom,33,Male,VIP,Referral,Kitchen,Utensils,no,Bank Transfer,7,churned
2064,22943,24,4.25,United Kingdom,70,Male,Regular,Organic,Kitchen,Utensils,no,Credit Card,3,active
2065,22942,24,7.5,United Kingdom,24,Male,Regular,Referral,Electronics,Gadgets,no,PayPal,6,active
2066,22941,24,7.5,United Kingdom,64,Female,Regular,Email,Stationery,Books,no,Cash,3,churned
2067,Other,24,1.25,Ireland,37,Female,VIP,Referral,Kitchen,Storage,no,Bank Transfer,2,active
2068,Other,20,3.75,Ireland,49,Female,VIP,Email,Home Decor,Decor,no,PayPal,2,active
2069,22139,12,4.95,Ireland,39,Female,Regular,Ads,Stationery,Pens,no,PayPal,8,active
2070,22145,24,2.1,Ireland,63,Male,Regular,Ads,Kitchen,Utensils,no,PayPal,3,active
2071,85084,24,0.85,Ireland,29,Female,Regular,Email,Stationery,Art,no,Credit Card,8,churned
2072,21429,16,1.65,Ireland,25,Female,Regular,Ads,Home Decor,Frames,no,PayPal,9,active
2073,21098,24,1.25,Ireland,70,Female,VIP,Referral,Toys,Puzzles,no,Bank Transfer,5,churned
2074,Other,16,4.25,Ireland,68,Female,New,Organic,Kitchen,Utensils,no,Bank Transfer,5,churned
2075,Other,18,3.81,Ireland,24,Male,New,Email,Stationery,Art,no,Credit Card,2,active
2076,Other,12,4.25,Ireland,19,Female,Regular,Referral,Kitchen,Storage,no,PayPal,9,active
2077,Other,24,0.42,Ireland,78,Male,Regular,Referral,Clothing,Kids,no,Cash,5,active
2078,Other,24,0.42,Ireland,20,Male,VIP,Ads,Home Decor,Frames,no,Cash,7,active
2079,21506,24,0.42,Ireland,39,Female,VIP,Organic,Clothing,Men,no,PayPal,1,churned
2080,22983,24,0.42,Ireland,58,Female,VIP,Ads,Electronics,Cables,no,Cash,7,active
2081,Other,18,2.55,Ireland,42,Female,Regular,Ads,Kitchen,Storage,no,PayPal,5,churned
2082,Other,18,2.55,Ireland,71,Male,VIP,Ads,Electronics,Cables,yes,Credit Card,3,churned
2083,Other,12,1.25,Ireland,44,Male,New,Organic,Kitchen,Utensils,no,Cash,6,churned
2084,21080,24,0.85,Ireland,26,Female,VIP,Ads,Electronics,Accessories,no,PayPal,1,churned
2085,Other,24,1.25,Ireland,22,Female,VIP,Ads,Toys,Puzzles,no,PayPal,9,churned
2086,22381,5,2.1,Ireland,35,Female,VIP,Email,Clothing,Men,no,PayPal,3,churned
2087,22355,27,0.85,Ireland,49,Female,Regular,Ads,Home Decor,Frames,no,Bank Transfer,7,active
2088,22189,16,3.95,Ireland,62,Female,VIP,Email,Home Decor,Decor,no,PayPal,6,churned
2089,20751,27,2.1,Ireland,66,Male,New,Ads,Stationery,Books,no,Cash,1,churned
2090,20754,27,2.1,Ireland,68,Male,Regular,Organic,Toys,Outdoor,no,PayPal,9,active
2091,22632,24,2.1,Ireland,21,Male,VIP,Referral,Electronics,Gadgets,no,Cash,4,churned
2092,35832,12,2.95,Ireland,21,Male,Regular,Organic,Electronics,Cables,no,PayPal,1,active
2093,22112,24,4.25,Ireland,35,Female,Regular,Organic,Electronics,Gadgets,no,Credit Card,3,churned
2094,22114,27,3.45,Ireland,39,Male,Regular,Organic,Clothing,Kids,yes,Bank Transfer,4,churned
2095,22591,27,2.55,Ireland,23,Male,Regular,Ads,Toys,Puzzles,no,Bank Transfer,1,active
2096,21733,27,2.55,Ireland,20,Male,VIP,Referral,Home Decor,Lights,no,PayPal,2,churned
2097,85123A,27,2.55,Ireland,70,Female,New,Organic,Clothing,Men,no,PayPal,5,churned
2098,85150,24,2.55,Ireland,77,Male,Regular,Ads,Electronics,Gadgets,no,PayPal,4,churned
2099,Other,27,1.95,Ireland,34,Male,Regular,Ads,Home Decor,Decor,no,Bank Transfer,9,churned
2100,22423,16,7.5,Ireland,45,Male,New,Referral,Kitchen,Storage,yes,PayPal,6,churned
2101,Other,24,2.55,Ireland,78,Male,Regular,Ads,Kitchen,Storage,no,PayPal,7,active
2102,21891,24,1.25,Ireland,41,Male,VIP,Referral,Kitchen,Storage,no,Bank Transfer,5,churned
2103,21704,27,0.85,Ireland,36,Female,New,Organic,Toys,Kids,no,PayPal,9,active
2104,22620,27,1.25,Ireland,61,Male,New,Organic,Toys,Kids,no,Bank Transfer,3,churned
2105,21791,27,1.25,Ireland,30,Male,VIP,Ads,Clothing,Kids,no,Bank Transfer,2,churned
2106,21892,27,1.25,Ireland,47,Female,VIP,Email,Stationery,Art,no,Cash,8,active
2107,22130,27,0.85,Ireland,19,Male,Regular,Ads,Stationery,Books,no,PayPal,9,active
2108,22186,24,2.95,Ireland,20,Female,New,Ads,Stationery,Art,no,Cash,8,churned
2109,Other,24,2.95,Ireland,55,Female,Regular,Organic,Clothing,Women,no,Bank Transfer,3,churned
2110,22449,18,3.35,Ireland,41,Male,Regular,Email,Kitchen,Appliances,no,PayPal,7,churned
2111,21107,24,2.55,Ireland,22,Male,Regular,Email,Electronics,Accessories,no,Cash,5,churned
2112,84077,27,0.29,Ireland,57,Male,Regular,Referral,Electronics,Gadgets,yes,Bank Transfer,3,active
2113,22637,24,2.55,Ireland,34,Male,VIP,Ads,Clothing,Women,no,Cash,9,active
2114,Other,24,0.42,Ireland,36,Male,New,Organic,Kitchen,Appliances,no,PayPal,7,churned
2115,20681,18,3.25,Ireland,42,Male,New,Email,Clothing,Kids,no,Cash,6,active
2116,21730,18,4.25,Ireland,58,Male,New,Email,Kitchen,Utensils,no,PayPal,1,active
2117,22419,27,0.42,Ireland,25,Male,VIP,Referral,Toys,Outdoor,no,Cash,3,active
2118,22421,27,0.42,Ireland,37,Female,VIP,Organic,Kitchen,Storage,no,Credit Card,7,churned
2119,Other,24,2.95,Ireland,32,Male,Regular,Email,Electronics,Gadgets,no,Cash,2,active
2120,21832,24,1.65,Ireland,52,Female,VIP,Email,Kitchen,Utensils,no,PayPal,2,active
2121,22652,20,1.65,Ireland,51,Male,VIP,Organic,Kitchen,Appliances,yes,Cash,5,churned
2122,22444,24,1.25,Ireland,67,Male,Regular,Referral,Kitchen,Storage,no,Credit Card,7,churned
2123,Other,24,0.42,Ireland,41,Male,New,Organic,Electronics,Gadgets,yes,PayPal,6,active
2124,22818,27,0.42,Ireland,67,Male,Regular,Email,Toys,Puzzles,yes,Bank Transfer,6,churned
2125,Other,4,7.5,Ireland,26,Female,New,Ads,Stationery,Art,no,Cash,5,churned
2126,85014B,3,5.95,Ireland,55,Male,Regular,Ads,Electronics,Accessories,no,Bank Transfer,9,churned
2127,85014A,3,5.95,Ireland,22,Female,VIP,Ads,Toys,Outdoor,yes,Credit Card,9,churned
2128,85064,4,5.45,United Kingdom,45,Male,Regular,Organic,Toys,Outdoor,no,Credit Card,2,churned
2129,35400,4,7.5,United Kingdom,26,Female,Regular,Referral,Toys,Puzzles,no,Bank Transfer,4,churned
2130,22121,3,5.95,United Kingdom,79,Female,Regular,Email,Stationery,Art,no,Credit Card,3,churned
2131,Other,12,0.85,United Kingdom,42,Female,New,Organic,Kitchen,Utensils,no,Bank Transfer,7,churned
2132,85084,24,0.85,United Kingdom,55,Male,New,Email,Toys,Kids,no,Credit Card,7,churned
2133,22862,4,4.25,United Kingdom,27,Female,Regular,Referral,Home Decor,Decor,no,Bank Transfer,3,active
2134,22130,12,0.85,United Kingdom,64,Male,VIP,Ads,Stationery,Art,no,Credit Card,1,active
2135,22588,6,2.55,United Kingdom,52,Female,Regular,Email,Stationery,Books,no,Cash,9,active
2136,22804,6,2.95,United Kingdom,56,Male,New,Ads,Clothing,Women,no,Bank Transfer,9,active
2137,47566B,5,4.65,United Kingdom,74,Male,Regular,Organic,Home Decor,Decor,no,Credit Card,7,churned
2138,47559B,10,1.25,United Kingdom,22,Male,VIP,Organic,Clothing,Women,no,PayPal,1,active
2139,47566,5,4.65,United Kingdom,53,Male,Regular,Email,Home Decor,Lights,no,Credit Card,7,active
2140,82483,4,5.95,United Kingdom,71,Female,Regular,Referral,Stationery,Books,yes,PayPal,2,churned
2141,82486,2,7.5,United Kingdom,63,Female,New,Ads,Toys,Puzzles,no,Cash,4,active
2142,72741,18,1.45,United Kingdom,39,Male,Regular,Organic,Home Decor,Frames,no,PayPal,3,churned
2143,Other,12,2.95,United Kingdom,59,Male,Regular,Organic,Electronics,Cables,no,Bank Transfer,5,churned
2144,82494L,6,2.95,United Kingdom,29,Male,VIP,Referral,Home Decor,Decor,no,Cash,3,churned
2145,21034,1,0.95,United Kingdom,38,Female,VIP,Referral,Clothing,Kids,no,PayPal,3,churned
2146,Other,12,0.42,United Kingdom,76,Female,VIP,Organic,Kitchen,Utensils,no,PayPal,2,churned
2147,22037,12,0.42,United Kingdom,32,Female,New,Organic,Toys,Outdoor,yes,Credit Card,2,active
2148,Other,2,3.75,United Kingdom,75,Male,VIP,Ads,Clothing,Women,no,Cash,3,churned
2149,Other,2,3.75,United Kingdom,60,Female,Regular,Email,Stationery,Books,no,Credit Card,8,churned
2150,22622,2,7.5,United Kingdom,39,Female,VIP,Ads,Electronics,Cables,no,Bank Transfer,3,active
2151,22444,24,1.25,United Kingdom,23,Female,VIP,Referral,Clothing,Women,no,Cash,4,active
2152,21804,3,3.75,United Kingdom,68,Female,VIP,Ads,Stationery,Art,no,Cash,4,churned
2153,22734,3,2.55,United Kingdom,31,Female,New,Ads,Clothing,Kids,no,PayPal,6,active
2154,22952,7,0.55,United Kingdom,71,Female,Regular,Email,Home Decor,Frames,no,Cash,6,active
2155,21808,3,3.75,United Kingdom,46,Male,New,Referral,Home Decor,Lights,no,Bank Transfer,6,active
2156,22694,5,2.1,United Kingdom,68,Male,New,Referral,Stationery,Books,no,Cash,9,churned
2157,Other,2,2.1,United Kingdom,77,Female,VIP,Organic,Kitchen,Appliances,no,Cash,7,active
2158,22862,2,4.25,United Kingdom,75,Male,VIP,Referral,Toys,Puzzles,yes,Cash,4,churned
2159,21591,8,1.25,United Kingdom,67,Male,Regular,Email,Electronics,Accessories,no,PayPal,5,active
2160,Other,1,1.45,United Kingdom,50,Female,Regular,Ads,Clothing,Women,no,PayPal,3,churned
2161,22909,12,0.85,United Kingdom,57,Male,New,Organic,Clothing,Men,no,Credit Card,3,churned
2162,22470,8,2.95,United Kingdom,39,Male,VIP,Organic,Toys,Outdoor,no,PayPal,2,churned
2163,22099,6,1.25,United Kingdom,54,Male,VIP,Email,Electronics,Accessories,no,Cash,9,active
2164,35400,2,7.5,United Kingdom,22,Female,VIP,Email,Stationery,Art,no,Bank Transfer,2,churned
2165,21868,6,1.25,United Kingdom,52,Male,New,Email,Home Decor,Frames,no,Credit Card,1,churned
2166,21871,6,1.25,United Kingdom,66,Female,Regular,Email,Clothing,Kids,no,Credit Card,1,churned
2167,22862,2,4.25,United Kingdom,59,Female,New,Referral,Home Decor,Decor,no,PayPal,9,churned
2168,22694,5,2.1,United Kingdom,40,Male,Regular,Referral,Clothing,Women,no,Bank Transfer,7,active
2169,22444,24,1.25,United Kingdom,56,Male,VIP,Organic,Clothing,Men,no,Bank Transfer,1,churned
2170,Other,27,1.25,United Kingdom,52,Male,Regular,Email,Stationery,Art,no,PayPal,8,churned
2171,21231,12,1.25,United Kingdom,26,Female,VIP,Organic,Kitchen,Storage,no,Cash,3,churned
2172,22865,12,2.1,United Kingdom,73,Female,VIP,Referral,Toys,Outdoor,no,PayPal,5,churned
2173,22834,12,2.1,United Kingdom,65,Female,New,Organic,Home Decor,Lights,yes,Credit Card,9,churned
2174,35832,24,2.95,United Kingdom,70,Female,VIP,Referral,Kitchen,Storage,no,Cash,2,active
